year,day,team1,team2,score1,score2,target
3010,194,244,174,270,220,True
3010,194,178,245,181,251,False
3010,194,318,249,294,313,False
3010,194,147,250,193,255,False
3010,194,254,188,332,297,True
3010,194,256,118,255,239,True
3010,194,222,258,270,278,False
3010,194,299,259,267,286,False
3010,194,261,361,286,255,True
3010,194,262,260,328,290,True
3010,194,268,149,344,278,True
3010,194,269,187,309,297,True
3010,194,271,337,270,263,True
3010,194,272,211,251,193,True
3010,194,165,273,251,274,False
3010,194,281,334,290,224,True
3010,194,191,284,290,294,False
3010,194,296,286,205,294,False
3010,194,77,287,239,267,False
3010,194,288,265,270,154,True
3010,194,317,290,232,282,False
3010,194,152,291,259,270,False
3010,194,107,293,208,220,False
3010,194,298,304,313,278,True
3010,194,228,300,243,263,False
3010,194,301,303,232,294,False
3010,194,170,319,251,270,False
3010,194,321,57,278,263,True
3010,194,322,104,309,305,True
3010,194,324,61,363,305,True
3010,194,43,325,232,270,False
3010,194,326,302,282,247,True
3010,194,329,68,336,236,True
3010,194,333,230,301,278,True
3010,194,161,335,208,286,False
3010,194,338,55,224,212,True
3010,194,285,339,205,208,False
3010,194,340,151,236,201,True
3010,194,343,167,336,255,True
3010,194,58,344,301,321,False
3010,194,347,246,305,270,True
3010,194,351,219,282,270,True
3010,194,22,355,181,239,False
3010,194,49,357,185,278,False
3010,194,73,362,232,259,False
3010,196,10,59,251,239,True
3010,196,292,27,220,247,False
3010,196,253,30,170,294,False
3010,196,218,31,263,317,False
3010,196,37,19,290,96,True
3010,196,168,81,243,332,False
3010,196,251,93,228,270,False
3010,196,198,121,181,294,False
3010,196,150,148,301,282,True
3010,196,176,358,274,228,True
3010,196,201,349,297,278,True
3010,196,282,248,220,313,False
3010,196,105,307,286,313,False
3010,196,110,348,294,309,False
3010,198,5,8,332,278,True
3010,198,6,280,263,236,True
3010,198,2,40,236,259,False
3010,198,54,359,263,251,True
3010,198,75,26,325,205,True
3010,198,184,92,247,332,False
3010,198,97,124,359,274,True
3010,198,104,89,321,309,True
3010,198,114,171,305,274,True
3010,198,190,241,224,150,True
3010,198,294,193,205,282,False
3010,198,199,188,352,309,True
3010,198,76,208,297,325,False
3010,198,318,217,263,274,False
3010,198,101,249,232,243,False
3010,198,64,254,251,263,False
3010,198,61,261,247,278,False
3010,198,275,98,239,178,True
3010,198,293,337,247,228,True
3010,198,142,300,259,317,False
3010,198,311,15,243,201,True
3010,198,322,341,301,251,True
3010,198,361,324,309,367,False
3010,198,328,207,282,166,True
3010,198,118,331,239,274,False
3010,198,116,336,232,321,False
3010,198,347,284,270,255,True
3010,200,20,4,274,278,False
3010,200,22,299,340,247,True
3010,200,23,167,305,301,True
3010,200,321,49,181,259,False
3010,200,285,63,205,274,False
3010,200,72,11,247,243,True
3010,200,51,90,278,325,False
3010,200,133,251,301,243,True
3010,200,140,259,274,197,True
3010,200,55,168,189,270,False
3010,200,172,279,286,216,True
3010,200,176,177,267,278,False
3010,200,229,181,356,359,False
3010,200,187,84,309,274,True
3010,200,303,204,170,278,False
3010,200,107,238,224,263,False
3010,200,223,244,228,282,False
3010,200,66,256,232,263,False
3010,200,174,271,255,294,False
3010,200,154,283,255,290,False
3010,200,338,214,286,278,True
3010,201,301,24,236,259,False
3010,201,320,27,178,220,False
3010,201,28,247,325,274,True
3010,201,339,30,185,216,False
3010,201,305,32,294,305,False
3010,201,132,33,228,232,False
3010,201,145,38,255,317,False
3010,201,39,364,313,294,True
3010,201,50,295,363,332,True
3010,201,53,287,297,201,True
3010,201,60,228,363,336,True
3010,201,77,157,232,224,True
3010,201,80,141,239,228,True
3010,201,100,82,216,359,False
3010,201,225,85,247,290,False
3010,201,129,91,216,278,False
3010,201,159,93,205,301,False
3010,201,96,276,267,224,True
3010,201,58,102,220,224,False
3010,201,323,106,178,228,False
3010,201,119,340,294,290,True
3010,201,306,120,236,259,False
3010,201,134,128,228,301,False
3010,201,135,143,290,267,True
3010,201,146,297,356,232,True
3010,201,272,149,232,243,False
3010,201,180,161,325,224,True
3010,201,185,70,309,267,True
3010,201,186,219,259,239,True
3010,201,175,196,208,239,False
3010,201,201,110,305,267,True
3010,201,79,220,305,325,False
3010,201,221,131,243,228,True
3010,201,224,136,340,297,True
3010,201,226,178,270,228,True
3010,201,230,356,305,294,True
3010,201,248,250,216,208,True
3010,201,352,253,205,286,False
3010,201,286,169,321,224,True
3010,201,266,294,267,317,False
3010,201,147,296,270,286,False
3010,201,308,312,286,267,True
3010,201,322,151,286,243,True
3010,201,317,325,297,301,False
3010,201,327,302,267,255,True
3010,201,74,333,267,274,False
3010,201,335,179,297,251,True
3010,201,41,344,212,332,False
3010,201,99,348,336,348,False
3010,201,183,355,255,297,False
3010,201,236,358,174,263,False
3010,201,282,362,189,251,False
3010,203,10,19,208,185,True
3010,203,14,208,224,212,True
3010,203,173,25,270,313,False
3010,203,274,29,193,344,False
3010,203,31,292,290,247,True
3010,203,315,42,367,375,False
3010,203,232,43,313,328,False
3010,203,47,231,274,263,True
3010,203,353,78,201,236,False
3010,203,81,334,375,243,True
3010,203,94,44,367,309,True
3010,203,109,152,317,278,True
3010,203,260,111,301,375,False
3010,203,116,206,309,274,True
3010,203,126,240,317,278,True
3010,203,127,360,290,274,True
3010,203,137,342,290,236,True
3010,203,158,288,297,294,True
3010,203,160,56,270,228,True
3010,203,166,278,270,243,True
3010,203,170,258,301,251,True
3010,203,182,281,286,239,True
3010,203,257,191,290,328,False
3010,203,192,343,282,228,True
3010,203,269,193,243,294,False
3010,203,198,148,290,274,True
3010,203,165,210,228,325,False
3010,203,209,217,313,325,False
3010,203,218,163,383,344,True
3010,203,237,262,359,309,True
3010,203,164,251,216,220,False
3010,203,246,252,255,263,False
3010,203,259,298,332,270,True
3010,203,68,264,367,379,False
3010,203,265,239,212,208,True
3010,203,319,268,259,313,False
3010,203,45,273,278,301,False
3010,203,76,275,208,282,False
3010,203,48,284,189,267,False
3010,203,290,233,282,181,True
3010,203,83,304,282,297,False
3010,203,125,314,243,251,False
3010,203,105,316,305,336,False
3010,203,17,318,239,317,False
3010,203,222,326,263,297,False
3010,203,153,329,181,259,False
3010,203,331,156,294,251,True
3010,203,336,7,297,174,True
3010,203,12,349,325,344,False
3010,203,13,350,270,321,False
3010,203,351,86,313,301,True
3010,205,35,71,297,208,True
3010,205,150,59,185,208,False
3010,205,309,118,239,356,False
3010,205,121,37,278,236,True
3010,205,133,289,352,305,True
3010,205,283,184,317,336,False
3010,205,65,235,267,325,False
3010,205,243,62,290,201,True
3010,205,249,263,236,212,True
3010,205,139,307,282,437,False
3010,205,117,363,239,309,False
3010,207,324,2,270,278,False
3010,207,4,179,325,267,True
3010,207,10,148,348,317,True
3010,207,350,12,232,278,False
3010,207,208,17,282,317,False
3010,207,22,84,313,247,True
3010,207,32,23,274,313,False
3010,207,28,340,259,212,True
3010,207,156,29,247,278,False
3010,207,35,117,387,321,True
3010,207,38,175,336,282,True
3010,207,43,233,290,224,True
3010,207,252,48,263,297,False
3010,207,359,51,305,348,False
3010,207,52,47,263,208,True
3010,207,50,53,259,290,False
3010,207,104,54,251,263,False
3010,207,49,57,205,267,False
3010,207,90,58,344,352,False
3010,207,301,60,270,294,False
3010,207,63,337,290,286,True
3010,207,171,64,147,236,False
3010,207,68,42,348,321,True
3010,207,72,102,274,247,True
3010,207,147,73,224,278,False
3010,207,80,74,247,294,False
3010,207,213,75,170,189,False
3010,207,279,77,197,309,False
3010,207,78,364,216,178,True
3010,207,91,79,274,313,False
3010,207,82,362,286,263,True
3010,207,278,87,232,267,False
3010,207,89,322,433,417,True
3010,207,154,92,247,290,False
3010,207,96,16,282,263,True
3010,207,97,199,313,270,True
3010,207,105,94,259,251,True
3010,207,230,106,255,270,False
3010,207,109,25,278,270,True
3010,207,55,110,232,305,False
3010,207,111,265,309,247,True
3010,207,15,112,228,286,False
3010,207,124,114,305,328,False
3010,207,153,125,216,232,False
3010,207,86,126,348,352,False
3010,207,39,127,208,247,False
3010,207,128,221,255,216,True
3010,207,134,178,255,239,True
3010,207,140,298,332,270,True
3010,207,151,247,193,189,True
3010,207,172,157,232,255,False
3010,207,282,169,274,317,False
3010,207,170,302,305,259,True
3010,207,173,152,340,297,True
3010,207,177,236,259,162,True
3010,207,335,180,267,278,False
3010,207,143,181,267,305,False
3010,207,182,137,282,263,True
3010,207,66,183,178,270,False
3010,207,299,187,332,348,False
3010,207,190,138,255,208,True
3010,207,191,347,220,147,True
3010,207,83,193,197,313,False
3010,207,196,85,259,236,True
3010,207,19,198,143,166,False
3010,207,135,204,251,263,False
3010,207,101,205,212,247,False
3010,207,261,207,232,278,False
3010,207,76,209,282,286,False
3010,207,185,219,301,309,False
3010,207,220,132,185,181,True
3010,207,223,317,290,232,True
3010,207,342,224,228,340,False
3010,207,229,24,278,251,True
3010,207,281,231,282,325,False
3010,207,69,234,239,267,False
3010,207,62,235,193,247,False
3010,207,260,239,301,344,False
3010,207,241,5,255,251,True
3010,207,243,65,228,178,True
3010,207,250,103,290,259,True
3010,207,26,254,239,278,False
3010,207,256,33,278,274,True
3010,207,262,158,255,236,True
3010,207,271,107,290,185,True
3010,207,258,272,236,274,False
3010,207,93,273,224,232,False
3010,207,108,276,181,243,False
3010,207,280,8,274,247,True
3010,207,284,246,301,239,True
3010,207,286,248,220,212,True
3010,207,308,287,251,294,False
3010,207,290,232,294,212,True
3010,207,122,295,251,274,False
3010,207,20,297,267,290,False
3010,207,300,303,286,274,True
3010,207,269,304,274,340,False
3010,207,344,305,325,359,False
3010,207,141,306,208,286,False
3010,207,294,310,267,286,False
3010,207,6,311,228,239,False
3010,207,166,312,267,336,False
3010,207,315,264,243,232,True
3010,207,316,44,410,216,True
3010,207,14,318,255,270,False
3010,207,149,319,251,297,False
3010,207,323,120,247,216,True
3010,207,326,211,305,259,True
3010,207,327,222,309,278,True
3010,207,329,314,228,216,True
3010,207,274,331,274,313,False
3010,207,333,356,286,228,True
3010,207,136,334,236,321,False
3010,207,339,352,205,189,True
3010,207,11,341,267,332,False
3010,207,98,343,166,286,False
3010,207,348,168,352,321,True
3010,207,13,349,278,371,False
3010,207,240,351,220,274,False
3010,207,353,360,294,251,True
3010,207,354,56,340,243,True
3010,207,355,129,263,239,True
3010,207,357,321,290,263,True
3010,207,361,61,259,236,True
3010,207,363,71,224,208,True
3010,208,3,145,247,236,True
3010,208,31,27,267,205,True
3010,208,59,37,232,220,True
3010,208,70,186,309,286,True
3010,208,81,99,270,251,True
3010,208,116,320,251,212,True
3010,208,249,118,297,352,False
3010,208,150,121,220,278,False
3010,208,133,159,313,205,True
3010,208,142,228,305,224,True
3010,208,146,161,270,247,True
3010,208,336,163,259,278,False
3010,208,164,165,356,259,True
3010,208,225,167,263,274,False
3010,208,176,226,290,247,True
3010,208,292,206,278,286,False
3010,208,45,210,297,321,False
3010,208,201,214,247,274,False
3010,208,7,218,239,309,False
3010,208,285,244,301,398,False
3010,208,275,217,309,243,True
3010,208,288,237,402,367,True
3010,208,289,251,278,259,True
3010,208,293,238,189,178,True
3010,208,296,100,286,232,True
3010,208,291,307,255,263,False
3010,208,263,309,247,251,False
3010,208,358,245,317,178,True
3010,210,261,2,189,236,False
3010,210,241,6,220,305,False
3010,210,17,310,321,270,True
3010,210,26,199,236,197,True
3010,210,33,183,305,278,True
3010,210,40,328,270,220,True
3010,210,271,63,259,344,False
3010,210,355,66,236,290,False
3010,210,75,114,263,286,False
3010,210,79,129,263,282,False
3010,210,132,91,274,216,True
3010,210,137,136,263,251,True
3010,210,15,138,224,286,False
3010,210,171,188,344,359,False
3010,210,112,190,251,278,False
3010,210,184,191,239,263,False
3010,210,192,98,232,162,True
3010,210,196,41,340,224,True
3010,210,213,124,243,185,True
3010,210,256,220,201,263,False
3010,210,300,229,259,294,False
3010,210,246,154,348,309,True
3010,210,97,254,255,290,False
3010,210,92,283,220,243,False
3010,210,302,211,236,143,True
3010,210,5,311,297,356,False
3010,210,207,324,290,301,False
3010,210,32,344,224,270,False
3010,210,257,347,359,387,False
3010,212,298,22,274,290,False
3010,212,39,364,340,220,True
3010,212,247,57,239,259,False
3010,212,78,56,239,139,True
3010,212,259,84,236,313,False
3010,212,340,119,166,290,False
3010,212,151,49,232,208,True
3010,212,360,160,228,294,False
3010,212,174,337,228,216,True
3010,212,20,180,352,406,False
3010,212,140,187,263,317,False
3010,212,299,193,290,356,False
3010,212,214,55,267,205,True
3010,212,244,238,236,340,False
3010,212,222,272,228,267,False
3010,212,286,282,317,193,True
3010,212,352,293,201,251,False
3010,212,321,357,189,178,True
3010,212,52,334,255,286,False
3010,212,348,338,317,325,False
3010,212,177,358,247,263,False
3010,214,4,16,278,263,True
3010,214,23,85,290,181,True
3010,214,30,285,263,208,True
3010,214,38,225,297,189,True
3010,214,50,122,317,236,True
3010,214,11,58,236,274,False
3010,214,54,89,216,255,False
3010,214,96,108,243,212,True
3010,214,147,100,290,321,False
3010,214,341,102,263,282,False
3010,214,81,110,263,294,False
3010,214,245,128,305,313,False
3010,214,131,176,236,216,True
3010,214,135,60,321,297,True
3010,214,142,204,301,259,True
3010,214,24,143,239,247,False
3010,214,146,276,325,251,True
3010,214,287,157,185,290,False
3010,214,179,161,174,224,False
3010,214,87,166,282,297,False
3010,214,3,167,263,301,False
3010,214,201,168,267,270,False
3010,214,268,170,263,274,False
3010,214,172,295,321,216,True
3010,214,145,175,220,228,False
3010,214,221,134,197,189,True
3010,214,236,226,247,274,False
3010,214,228,301,332,232,True
3010,214,248,73,251,243,True
3010,214,279,308,270,232,True
3010,214,169,296,356,379,False
3010,214,303,181,336,294,True
3010,214,41,305,294,325,False
3010,214,312,278,236,228,True
3010,214,258,326,205,313,False
3010,214,327,149,301,278,True
3010,214,335,297,236,224,True
3010,214,253,339,270,274,False
3010,214,359,322,328,317,True
3010,214,362,103,321,255,True
3010,215,5,138,282,259,True
3010,215,6,112,255,201,True
3010,215,311,8,216,282,False
3010,215,173,25,243,274,False
3010,215,42,153,305,255,True
3010,215,51,58,344,301,True
3010,215,72,89,263,236,True
3010,215,75,124,328,282,True
3010,215,53,77,251,263,False
3010,215,102,90,325,363,False
3010,215,263,101,294,313,False
3010,215,359,104,267,317,False
3010,215,291,109,181,212,False
3010,215,321,119,189,243,False
3010,215,151,57,340,282,True
3010,215,156,249,270,224,True
3010,215,205,118,297,247,True
3010,215,223,107,236,185,True
3010,215,325,232,270,290,False
3010,215,317,233,216,251,False
3010,215,234,68,301,239,True
3010,215,314,264,212,216,False
3010,215,309,274,216,247,False
3010,215,280,241,336,255,True
3010,215,290,350,243,236,True
3010,215,94,307,317,328,False
3010,215,69,315,274,278,False
3010,215,139,316,243,274,False
3010,215,349,43,294,224,True
3010,217,84,22,220,239,False
3010,217,97,26,321,328,False
3010,217,353,39,193,278,False
3010,217,104,51,336,348,False
3010,217,35,62,286,313,False
3010,217,188,64,232,263,False
3010,217,160,78,212,232,False
3010,217,72,90,325,371,False
3010,217,132,91,228,243,False
3010,217,33,129,216,294,False
3010,217,133,45,263,255,True
3010,217,239,158,297,317,False
3010,217,211,170,247,313,False
3010,217,187,193,278,363,False
3010,217,7,206,147,166,False
3010,217,222,319,259,228,True
3010,217,71,235,228,313,False
3010,217,243,117,232,197,True
3010,217,159,251,259,290,False
3010,217,149,258,328,414,False
3010,217,265,260,317,185,True
3010,217,272,302,278,216,True
3010,217,165,273,247,282,False
3010,217,287,122,278,267,True
3010,217,320,292,228,251,False
3010,217,306,356,270,251,True
3010,217,307,109,243,239,True
3010,217,25,316,239,247,False
3010,217,141,323,158,170,False
3010,217,268,327,332,410,False
3010,217,329,125,247,232,True
3010,217,65,363,236,247,False
3010,219,2,361,201,181,True
3010,219,6,138,251,208,True
3010,219,8,241,336,247,True
3010,219,19,10,185,251,False
3010,219,17,14,301,321,False
3010,219,20,161,301,255,True
3010,219,29,331,228,174,True
3010,219,30,244,243,208,True
3010,219,65,35,255,267,False
3010,219,37,121,255,232,True
3010,219,38,3,263,232,True
3010,219,40,324,344,340,True
3010,219,23,41,344,363,False
3010,219,314,42,239,270,False
3010,219,283,48,263,313,False
3010,219,308,50,251,305,False
3010,219,53,172,321,305,True
3010,219,59,148,259,255,True
3010,219,60,204,301,290,True
3010,219,207,61,255,294,False
3010,219,363,62,305,340,False
3010,219,69,68,270,367,False
3010,219,73,82,282,267,True
3010,219,278,77,255,301,False
3010,219,214,81,251,270,False
3010,219,85,32,301,290,True
3010,219,279,87,193,243,False
3010,219,90,51,301,239,True
3010,219,92,347,267,259,True
3010,219,118,101,232,267,False
3010,219,103,147,336,278,True
3010,219,106,74,251,224,True
3010,219,108,335,274,236,True
3010,219,99,110,232,243,False
3010,219,112,5,313,294,True
3010,219,218,116,286,305,False
3010,219,185,126,282,286,False
3010,219,127,39,251,216,True
3010,219,134,245,243,239,True
3010,219,300,143,185,224,False
3010,219,150,198,239,232,True
3010,219,119,151,170,344,False
3010,219,27,163,297,305,False
3010,219,157,166,309,313,False
3010,219,167,175,270,286,False
3010,219,221,176,216,243,False
3010,219,236,178,239,301,False
